index,title_ID,score,knowledge,sub_knowledge,knowledge_num,sub_knowledge_num,t_sbmnum,t_mean_sbmnum,t_mean_score,t_mean_pfm_mem,t_max_pfm_mem,t_min_pfm_mem,t_mean_pfm_tc,t_max_pfm_tc,t_min_pfm_tc,t_subtime_f,t_subtime_l,t_period,t_methodNum
10,Question_Ej5mBw9rsOUKkFycGvz2,3,y9W5d,y9W5d_c0w4mj5h,1,1,343,4.234567901234568,33.52769679300292,321.9594594594595,496,188,3.8832335329341316,13,1,2023-09-17 05:46:52,2023-12-14 15:36:31,88 days 09:49:39,[70 93 47 64 69]
11,Question_FNg8X9v5zcbB1tQrxHR3,4,b3C9s,b3C9s_j0v1yls8,1,1,298,3.8205128205128207,41.52684563758389,349.35849056603774,640,184,3.3758389261744965,9,1,2023-10-06 05:24:58,2024-01-01 07:12:18,87 days 01:47:20,[66 76 59 47 50]
12,Question_Jr4Wz5jLqmN01KUwHa7g,3,m3D1v,m3D1v_t0v5ts9h,1,1,390,4.698795180722891,29.230769230769234,324.69736842105266,1972,180,7.394666666666667,91,1,2023-09-17 04:46:14,2023-12-30 04:38:17,103 days 23:52:03,[78 76 68 69 99]
13,Question_Mh4CZIsrEfxkP1wXtOYV,3,y9W5d,y9W5d_c0w4mj5h,1,1,245,2.9878048780487805,32.244897959183675,290.7692307692308,604,168,3.1416666666666666,10,1,2023-09-17 06:55:41,2023-12-29 10:17:27,103 days 03:21:46,[42 48 54 53 48]
14,Question_NixCn84GdK2tySa5rB1V,3,m3D1v,m3D1v_r1d7fr3l,1,1,172,2.2933333333333334,45.542635658914726,304.4935064935065,512,188,3.9709302325581395,9,1,2023-09-16 06:49:38,2023-12-13 16:04:34,88 days 09:14:56,[29 36 47 25 35]
15,Question_Ou3f2Wt9BqExm5DpN7Zk,3,y9W5d,y9W5d_p8g6dgtv,1,1,226,2.825,40.56047197640118,338.46486486486486,640,184,3.3452914798206277,9,1,2023-09-16 09:59:52,2023-12-30 13:53:47,105 days 03:53:55,[40 47 46 55 38]
16,Question_QRm48lXxzdP7Tn1WgNOf,3,y9W5d m3D1v,y9W5d_c0w4mj5h m3D1v_r1d7fr3l,2,2,404,4.926829268292683,40.01650165016501,341.1771428571429,640,184,4.144638403990025,19,1,2023-09-17 05:00:22,2023-12-30 12:01:38,104 days 07:01:16,[58 79 91 87 89]
17,Question_TmKaGvfNoXYq4FZ2JrBu,3,m3D1v,m3D1v_r1d7fr3l,1,1,333,4.060975609756097,32.33233233233233,298.61538461538464,512,180,3.793103448275862,10,1,2023-09-16 06:39:40,2023-12-30 11:58:46,105 days 05:19:06,[64 63 72 61 73]
18,Question_UXqN1F7G3Sbldz02vZne,3,y9W5d,y9W5d_c0w4mj5h,1,1,335,4.085365853658536,41.29353233830846,344.6666666666667,636,192,3.4346504559270516,13,1,2023-09-21 12:13:24,2023-12-30 13:33:49,100 days 01:20:25,[50 66 66 87 66]
19,Question_VgKw8PjY1FR6cm2QI9XW,1,r8S3g,r8S3g_l0p5viby,1,1,291,3.5925925925925926,30.584192439862544,228.98013245033113,484,168,3.11340206185567,7,1,2023-09-14 13:56:25,2023-12-12 09:18:50,88 days 19:22:25,[68 50 33 53 87]
20,Question_X3wF8QlTyi4mZkDp9Kae,3,g7R2j,g7R2j_e0v1yls8,1,1,186,2.3544303797468356,47.31182795698925,343.62857142857143,616,188,3.5483870967741935,13,1,2023-09-27 01:10:22,2024-01-02 11:57:55,97 days 10:47:33,[35 33 39 43 36]
21,Question_YWXHr4G6Cl7bEm9iF2kQ,3,g7R2j,g7R2j_j1g8gd3v,1,1,185,2.5342465753424657,41.98198198198198,306.47133757961785,684,180,3.556756756756757,16,1,2023-10-06 04:10:20,2024-01-02 14:22:34,88 days 10:12:14,[40 35 35 45 30]
22,Question_ZTbD7mxr2OUp8Fz6iNjy,3,m3D1v,m3D1v_v3d9is1x,1,1,165,2.1153846153846154,47.27272727272727,284.198347107438,632,172,3.61875,12,1,2023-09-17 04:31:55,2023-12-29 07:33:42,103 days 03:01:47,[28 39 28 41 29]
23,Question_bumGRTJ0c8p4v5D6eHZa,3,b3C9s,b3C9s_l4z6od7y,1,1,293,3.617283950617284,43.57224118316268,346.822695035461,584,184,4.081911262798635,11,1,2023-10-06 04:41:47,2024-01-01 03:29:50,86 days 22:48:03,[78 52 55 55 53]
24,Question_fZrP3FJ4ebUogW9V7taS,1,r8S3g,r8S3g_n0m9rsw4,1,1,504,6.0,18.253968253968253,232.03980099502488,352,160,3.3353174603174605,6,1,2023-09-14 14:27:15,2023-10-23 08:08:08,38 days 17:40:53,[ 76 100  97 128 103]
25,Question_h7pXNg80nJbw1C4kAPRm,3,m3D1v,m3D1v_r1d7fr3l,1,1,542,6.4523809523809526,22.07872078720787,304.0128617363344,540,188,3.644359464627151,16,1,2023-09-16 06:06:24,2023-12-13 13:26:26,88 days 07:20:02,[113  92  92 115 130]
26,Question_hZ5wXofebmTlzKB1jNcP,3,b3C9s,b3C9s_l4z6od7y,1,1,165,2.142857142857143,47.878787878787875,297.952,508,180,3.05625,11,1,2023-10-06 04:59:15,2024-01-02 14:23:20,88 days 09:24:05,[28 28 36 36 37]
27,Question_lU2wvHSZq7m43xiVroBc,3,y9W5d k4W1c,y9W5d_c0w4mj5h k4W1c_h5r6nux7,2,2,393,4.734939759036145,42.74809160305343,348.4419263456091,608,184,3.524173027989822,13,1,2023-09-17 06:51:40,2023-12-30 15:40:48,104 days 08:49:08,[66 79 79 88 81]
28,Question_n2BTxIGw1Mc3Zo6RLdUe,3,m3D1v,m3D1v_r1d7fr3l,1,1,434,5.228915662650603,18.663594470046082,261.1707317073171,484,172,3.398496240601504,10,1,2023-09-16 06:58:05,2023-12-16 13:42:34,91 days 06:44:29,[85 92 80 88 89]
29,Question_oCjnFLbIs4Uxwek9rBpu,3,g7R2j m3D1v,g7R2j_e0v1yls8 m3D1v_r1d7fr3l,2,2,251,3.217948717948718,45.94953519256308,340.621359223301,604,184,3.5306122448979593,9,1,2023-09-21 01:33:41,2024-01-01 03:27:12,102 days 01:53:31,[68 44 43 52 44]
30,Question_pVKXjZn0BkSwYcsa7C31,3,y9W5d m3D1v,y9W5d_c0w4mj5h m3D1v_r1d7fr3l,2,2,558,6.72289156626506,21.32616487455197,331.01022494887525,640,184,3.8870967741935485,16,1,2023-09-17 05:15:18,2023-12-14 15:33:42,88 days 10:18:24,[120  95 101 129 113]
31,Question_q7OpB2zCMmW9wS8uNt3H,1,r8S3g r8S3g,r8S3g_n0m9rsw4 r8S3g_l0p5viby,2,2,698,8.30952380952381,12.177650429799428,242.08395061728396,460,160,3.226361031518625,15,1,2023-09-14 14:20:08,2023-12-29 23:52:50,106 days 09:32:42,[132 156 143 111 156]
32,Question_rvB9mVE6Kbd8jAY4NwPx,1,r8S3g,r8S3g_n0m9rsw4,1,1,215,2.721518987341772,31.16279069767442,233.02857142857144,332,160,3.3923444976076556,5,1,2023-09-15 11:51:04,2023-10-23 08:35:08,37 days 20:44:04,[55 38 40 40 42]
33,Question_s6VmP1G4UbEQWRYHK9Fd,2,t5V9e,t5V9e_e1k6cixp,1,1,389,4.686746987951807,28.406169665809767,319.3062730627306,608,184,3.979328165374677,20,1,2023-09-16 05:57:13,2023-12-30 12:19:11,105 days 06:21:58,[ 76  64  82  67 100]
34,Question_tgOjrpZLw4RdVzQx85h6,2,t5V9e,t5V9e_e1k6cixp,1,1,349,4.2560975609756095,34.67048710601719,266.3829787234043,492,176,3.865329512893983,13,1,2023-09-15 14:10:44,2023-11-13 10:51:40,58 days 20:40:56,[76 55 70 71 77]
35,Question_x2Fy7rZ3SwYl9jMQkpOD,3,y9W5d s8Y2f,y9W5d_c0w4mj5h s8Y2f_v4x8by9j,2,2,355,4.329268292682927,33.051643192488264,344.73720136518773,640,188,3.371014492753623,15,1,2023-09-24 07:47:29,2023-12-30 13:20:26,97 days 05:32:57,[68 63 76 77 71]
36,Question_x2L7AqbMuTjCwPFy6vNr,2,t5V9e,t5V9e_e1k6cixp,1,1,210,2.6582278481012658,41.42857142857143,263.3006993006993,484,180,4.1761904761904765,18,1,2023-09-15 13:31:49,2023-11-13 10:47:50,58 days 21:16:01,[46 56 29 36 43]
37,Question_xqlJkmRaP0otZcX4fK3W,3,g7R2j,g7R2j_e0v1yls8,1,1,367,4.5875,18.80108991825613,862.1324041811847,8756,180,3.6077348066298343,34,1,2023-10-04 07:31:12,2024-01-02 14:23:00,90 days 06:51:48,[68 74 77 70 78]
