index,title_ID,score,knowledge,sub_knowledge,knowledge_num,sub_knowledge_num,t_sbmnum,t_mean_sbmnum,t_mean_score,t_mean_pfm_mem,t_max_pfm_mem,t_min_pfm_mem,t_mean_pfm_tc,t_max_pfm_tc,t_min_pfm_tc,t_subtime_f,t_subtime_l,t_period,t_methodNum
20,Question_X3wF8QlTyi4mZkDp9Kae,3,g7R2j,g7R2j_e0v1yls8,1,1,224,2.9473684210526314,42.70833333333333,379.6770186335404,484,200,3.7767857142857144,20,1,2023-09-30 08:35:39,2024-01-06 14:21:48,98 days 05:46:09,[47 50 42 37 48]
21,Question_YWXHr4G6Cl7bEm9iF2kQ,3,g7R2j,g7R2j_j1g8gd3v,1,1,486,6.0,31.48148148148148,595.2946635730858,8652,196,4.154320987654321,21,1,2023-10-10 05:04:17,2024-01-09 04:50:29,90 days 23:46:12,[118  91  77 111  89]
22,Question_ZTbD7mxr2OUp8Fz6iNjy,3,m3D1v,m3D1v_v3d9is1x,1,1,182,2.3333333333333335,49.45054945054945,639.3086419753087,6852,192,3.854651162790698,13,1,2023-09-10 14:01:41,2024-01-10 06:54:00,121 days 16:52:19,[38 31 29 40 44]
23,Question_bumGRTJ0c8p4v5D6eHZa,3,b3C9s,b3C9s_l4z6od7y,1,1,262,3.234567901234568,48.854961832061065,377.0450450450451,512,196,4.961832061068702,36,1,2023-09-30 09:18:14,2024-01-07 06:14:07,98 days 20:55:53,[58 50 51 59 44]
24,Question_fZrP3FJ4ebUogW9V7taS,1,r8S3g,r8S3g_n0m9rsw4,1,1,591,7.296296296296297,14.382402707275805,293.9737991266376,492,176,2.6582064297800336,5,1,2023-09-04 00:24:24,2023-11-13 15:24:33,70 days 15:00:09,[106 124  78 132 151]
25,Question_h7pXNg80nJbw1C4kAPRm,3,m3D1v,m3D1v_r1d7fr3l,1,1,382,4.716049382716049,29.232111692844676,372.8853754940711,556,256,4.284507042253521,24,1,2023-09-07 07:05:23,2023-11-19 15:54:22,73 days 08:48:59,[61 79 71 99 72]
26,Question_hZ5wXofebmTlzKB1jNcP,3,b3C9s,b3C9s_l4z6od7y,1,1,165,2.088607594936709,63.030303030303024,346.464,588,192,4.03030303030303,29,1,2023-10-08 16:21:10,2024-01-07 08:12:42,90 days 15:51:32,[35 36 33 27 34]
27,Question_lU2wvHSZq7m43xiVroBc,3,y9W5d k4W1c,y9W5d_c0w4mj5h k4W1c_h5r6nux7,2,2,356,4.45,35.3932584269663,441.7749196141479,17176,204,6.556179775280899,400,1,2023-09-27 12:49:24,2024-01-10 08:00:33,104 days 19:11:09,[67 69 91 77 52]
28,Question_n2BTxIGw1Mc3Zo6RLdUe,3,m3D1v,m3D1v_r1d7fr3l,1,1,319,3.9875,27.89968652037618,1823.7925925925927,41624,188,3.9792387543252596,20,1,2023-09-07 12:19:27,2024-01-05 13:50:14,120 days 01:30:47,[74 79 53 48 65]
29,Question_oCjnFLbIs4Uxwek9rBpu,3,g7R2j m3D1v,g7R2j_e0v1yls8 m3D1v_r1d7fr3l,2,2,165,2.2,62.42424242424243,371.9503105590062,584,320,9.493589743589743,400,2,2023-09-29 15:26:12,2024-01-06 13:43:46,98 days 22:17:34,[36 33 40 23 33]
30,Question_pVKXjZn0BkSwYcsa7C31,3,y9W5d m3D1v,y9W5d_c0w4mj5h m3D1v_r1d7fr3l,2,2,337,4.160493827160494,33.82789317507418,381.84511784511784,548,312,4.902077151335312,36,1,2023-09-27 11:41:14,2024-01-10 12:56:07,105 days 01:14:53,[82 65 73 52 65]
31,Question_q7OpB2zCMmW9wS8uNt3H,1,r8S3g r8S3g,r8S3g_n0m9rsw4 r8S3g_l0p5viby,2,2,767,9.469135802469136,10.821382007822686,303.13493530499073,472,184,2.6297262059973923,6,1,2023-09-03 15:36:21,2024-01-10 05:38:45,128 days 14:02:24,[162 144 157 160 144]
32,Question_rvB9mVE6Kbd8jAY4NwPx,1,r8S3g,r8S3g_n0m9rsw4,1,1,220,2.857142857142857,46.81818181818182,791.725,7488,184,3.0576923076923075,5,1,2023-09-05 12:23:15,2024-01-10 05:44:20,126 days 17:21:05,[44 52 41 37 46]
33,Question_s6VmP1G4UbEQWRYHK9Fd,2,t5V9e,t5V9e_e1k6cixp,1,1,377,4.7125,32.09549071618037,1305.1119133574007,6328,196,4.50479233226837,50,1,2023-09-07 05:17:03,2023-12-31 09:55:01,115 days 04:37:58,[94 62 57 74 90]
34,Question_tgOjrpZLw4RdVzQx85h6,2,t5V9e,t5V9e_e1k6cixp,1,1,258,3.225,49.031007751937985,354.7379679144385,604,192,3.643410852713178,10,1,2023-09-07 05:04:35,2023-10-23 14:53:41,46 days 09:49:06,[60 40 48 43 67]
35,Question_x2Fy7rZ3SwYl9jMQkpOD,3,y9W5d s8Y2f,y9W5d_c0w4mj5h s8Y2f_v4x8by9j,2,2,199,2.551282051282051,44.891122278056955,383.1746031746032,604,192,4.834170854271357,52,1,2023-10-04 11:55:30,2024-01-10 08:54:06,97 days 20:58:36,[32 37 39 54 37]
36,Question_x2L7AqbMuTjCwPFy6vNr,2,t5V9e,t5V9e_e1k6cixp,1,1,302,3.775,29.80132450331126,343.62,476,196,3.662251655629139,38,1,2023-09-07 04:53:36,2023-10-20 01:42:57,42 days 20:49:21,[73 45 73 60 51]
37,Question_xqlJkmRaP0otZcX4fK3W,3,g7R2j,g7R2j_e0v1yls8,1,1,278,3.518987341772152,25.899280575539567,723.2,8520,184,3.7454545454545456,12,1,2023-09-30 09:04:58,2024-01-07 11:32:11,99 days 02:27:13,[45 56 79 46 52]
