index,title_ID,score,knowledge,sub_knowledge,knowledge_num,sub_knowledge_num,t_sbmnum,t_mean_sbmnum,t_mean_score,t_mean_pfm_mem,t_max_pfm_mem,t_min_pfm_mem,t_mean_pfm_tc,t_max_pfm_tc,t_min_pfm_tc,t_subtime_f,t_subtime_l,t_period,t_methodNum
28,Question_n2BTxIGw1Mc3Zo6RLdUe,3,m3D1v,m3D1v_r1d7fr3l,1,1,350,4.216867469879518,25.71428571428572,569.1221122112212,51376,180,5.459537572254336,117,1,2023-10-02 13:50:22,2023-12-13 12:05:16,71 days 22:14:54,[58 70 81 66 75]
29,Question_oCjnFLbIs4Uxwek9rBpu,3,g7R2j m3D1v,g7R2j_e0v1yls8 m3D1v_r1d7fr3l,2,2,193,2.4430379746835444,41.45077720207254,598.8974358974359,20272,192,8.754010695187166,400,1,2023-10-11 10:46:41,2023-12-16 07:27:38,65 days 20:40:57,[46 41 36 32 38]
30,Question_pVKXjZn0BkSwYcsa7C31,3,y9W5d m3D1v,y9W5d_c0w4mj5h m3D1v_r1d7fr3l,2,2,343,4.083333333333333,29.543245869776484,354.85714285714283,756,184,5.373177842565598,400,1,2023-10-03 04:44:17,2023-12-19 13:17:13,77 days 08:32:56,[68 80 79 51 65]
31,Question_q7OpB2zCMmW9wS8uNt3H,1,r8S3g r8S3g,r8S3g_n0m9rsw4 r8S3g_l0p5viby,2,2,529,6.2976190476190474,15.689981096408317,283.0093457943925,512,180,3.376181474480151,6,1,2023-09-13 03:24:33,2023-12-17 07:45:20,95 days 04:20:47,[113  83  90 135 108]
32,Question_rvB9mVE6Kbd8jAY4NwPx,1,r8S3g,r8S3g_n0m9rsw4,1,1,173,2.189873417721519,50.86705202312138,340.2393162393162,688,180,4.173410404624278,19,1,2023-09-21 11:38:51,2023-11-28 08:33:31,67 days 20:54:40,[35 30 33 32 43]
33,Question_s6VmP1G4UbEQWRYHK9Fd,2,t5V9e,t5V9e_e1k6cixp,1,1,465,5.535714285714286,22.795698924731184,360.04938271604937,640,184,5.129032258064516,29,1,2023-09-26 14:20:57,2023-12-14 14:05:42,78 days 23:44:45,[ 84  78  82 115 106]
34,Question_tgOjrpZLw4RdVzQx85h6,2,t5V9e,t5V9e_e1k6cixp,1,1,318,3.8313253012048194,32.861635220125784,339.93522267206475,620,184,3.5220125786163523,6,1,2023-09-25 12:05:35,2023-12-18 05:18:01,83 days 17:12:26,[66 56 57 63 76]
35,Question_x2Fy7rZ3SwYl9jMQkpOD,3,y9W5d s8Y2f,y9W5d_c0w4mj5h s8Y2f_v4x8by9j,2,2,404,4.809523809523809,31.848184818481844,392.8314606741573,768,192,6.5675,400,1,2023-10-07 01:03:06,2023-12-16 03:24:01,70 days 02:20:55,[ 65  68  84  71 116]
36,Question_x2L7AqbMuTjCwPFy6vNr,2,t5V9e,t5V9e_e1k6cixp,1,1,261,3.182926829268293,50.191570881226056,329.9492385786802,604,180,3.3831417624521074,8,1,2023-09-25 11:15:58,2023-11-21 11:12:44,56 days 23:56:46,[46 38 56 67 54]
37,Question_xqlJkmRaP0otZcX4fK3W,3,g7R2j,g7R2j_e0v1yls8,1,1,440,5.238095238095238,19.090909090909093,755.696551724138,8664,180,4.102974828375286,14,1,2023-10-16 07:06:34,2023-12-16 11:38:02,61 days 04:31:28,[ 93 101  90  87  69]
