index,title_ID,score,knowledge,sub_knowledge,knowledge_num,sub_knowledge_num,t_sbmnum,t_mean_sbmnum,t_mean_score,t_mean_pfm_mem,t_max_pfm_mem,t_min_pfm_mem,t_mean_pfm_tc,t_max_pfm_tc,t_min_pfm_tc,t_subtime_f,t_subtime_l,t_period,t_methodNum
19,Question_VgKw8PjY1FR6cm2QI9XW,1,r8S3g,r8S3g_l0p5viby,1,1,369,4.010869565217392,31.70731707317073,244.92549019607844,488,172,3.902439024390244,10,1,2023-09-16 08:47:57,2023-12-30 15:32:07,105 days 06:44:10,[57 71 80 88 73]
20,Question_X3wF8QlTyi4mZkDp9Kae,3,g7R2j,g7R2j_e0v1yls8,1,1,224,2.5168539325842696,49.25595238095238,357.7566137566138,768,184,3.955357142857143,20,1,2023-10-09 06:00:53,2024-01-02 15:24:09,85 days 09:23:16,[47 42 46 32 57]
21,Question_YWXHr4G6Cl7bEm9iF2kQ,3,g7R2j,g7R2j_j1g8gd3v,1,1,291,3.197802197802198,39.06071019473082,735.46875,8544,180,3.542955326460481,13,1,2023-09-27 14:51:34,2024-01-02 15:25:33,97 days 00:33:59,[69 63 49 49 61]
22,Question_ZTbD7mxr2OUp8Fz6iNjy,3,m3D1v,m3D1v_v3d9is1x,1,1,182,2.1411764705882352,54.395604395604394,263.11764705882354,464,180,3.025,8,1,2023-09-29 14:17:50,2023-12-29 12:56:57,90 days 22:39:07,[34 24 33 43 48]
23,Question_bumGRTJ0c8p4v5D6eHZa,3,b3C9s,b3C9s_l4z6od7y,1,1,444,4.826086956521739,52.25225225225225,369.50485436893206,844,184,3.326530612244898,11,1,2023-10-09 00:27:55,2024-01-02 15:28:18,85 days 15:00:23,[85 96 77 90 96]
24,Question_fZrP3FJ4ebUogW9V7taS,1,r8S3g,r8S3g_n0m9rsw4,1,1,432,4.747252747252747,22.685185185185187,240.26190476190476,480,156,3.6689814814814814,12,1,2023-09-16 13:06:03,2023-12-30 15:38:39,105 days 02:32:36,[ 97  57  87 112  79]
25,Question_h7pXNg80nJbw1C4kAPRm,3,m3D1v,m3D1v_r1d7fr3l,1,1,365,3.967391304347826,37.89954337899544,316.4641638225256,604,188,4.265536723163842,11,1,2023-09-27 14:31:52,2023-12-30 16:31:14,94 days 01:59:22,[85 60 71 74 75]
26,Question_hZ5wXofebmTlzKB1jNcP,3,b3C9s,b3C9s_l4z6od7y,1,1,277,3.043956043956044,36.462093862815884,327.57805907172997,512,180,2.9566787003610107,10,1,2023-10-09 02:01:16,2024-01-02 15:28:54,85 days 13:27:38,[48 61 47 55 66]
27,Question_lU2wvHSZq7m43xiVroBc,3,y9W5d k4W1c,y9W5d_c0w4mj5h k4W1c_h5r6nux7,2,2,474,5.1521739130434785,44.37412095639944,354.08577878103836,600,184,3.8659574468085105,21,2,2023-10-08 12:15:04,2023-12-31 00:51:57,83 days 12:36:53,[102  85  98  94  95]
28,Question_n2BTxIGw1Mc3Zo6RLdUe,3,m3D1v,m3D1v_r1d7fr3l,1,1,283,3.10989010989011,35.3356890459364,290.8813559322034,508,172,3.309433962264151,7,1,2023-09-29 14:09:39,2023-12-29 12:53:24,90 days 22:43:45,[55 65 56 57 50]
29,Question_oCjnFLbIs4Uxwek9rBpu,3,g7R2j m3D1v,g7R2j_e0v1yls8 m3D1v_r1d7fr3l,2,2,404,4.391304347826087,46.2046204620462,345.82022471910113,692,184,3.9640102827763495,135,1,2023-10-15 13:48:28,2024-01-02 15:54:11,79 days 02:05:43,[ 65  83 112  83  61]
30,Question_pVKXjZn0BkSwYcsa7C31,3,y9W5d m3D1v,y9W5d_c0w4mj5h m3D1v_r1d7fr3l,2,2,370,4.021739130434782,34.5945945945946,352.59887005649716,608,188,4.3108108108108105,28,1,2023-10-08 11:13:40,2023-12-30 13:03:21,83 days 01:49:41,[83 59 70 75 83]
31,Question_q7OpB2zCMmW9wS8uNt3H,1,r8S3g r8S3g,r8S3g_n0m9rsw4 r8S3g_l0p5viby,2,2,657,7.141304347826087,16.13394216133942,244.89079229122055,484,164,3.7884322678843225,13,1,2023-09-16 11:40:25,2023-12-30 15:33:58,105 days 03:53:33,[162  84 144 140 127]
32,Question_rvB9mVE6Kbd8jAY4NwPx,1,r8S3g,r8S3g_n0m9rsw4,1,1,140,1.6091954022988506,70.0,239.1504424778761,480,164,4.178571428571429,10,1,2023-09-19 14:44:58,2023-12-30 15:43:04,102 days 00:58:06,[27 27 25 32 29]
33,Question_s6VmP1G4UbEQWRYHK9Fd,2,t5V9e,t5V9e_e1k6cixp,1,1,547,6.010989010989011,35.64899451553931,319.04273504273505,632,180,5.219739292364991,29,1,2023-09-27 14:24:47,2023-12-31 00:59:22,94 days 10:34:35,[102 108 103 126 108]
34,Question_tgOjrpZLw4RdVzQx85h6,2,t5V9e,t5V9e_e1k6cixp,1,1,191,2.2470588235294118,58.1151832460733,282.34090909090907,492,188,4.408376963350785,11,1,2023-09-27 13:44:45,2023-12-30 16:12:01,94 days 02:27:16,[34 45 30 47 35]
35,Question_x2Fy7rZ3SwYl9jMQkpOD,3,y9W5d s8Y2f,y9W5d_c0w4mj5h s8Y2f_v4x8by9j,2,2,413,4.538461538461538,43.09927360774818,383.8015665796345,8528,188,4.473300970873787,19,1,2023-10-08 13:20:03,2023-12-31 06:10:34,83 days 16:50:31,[71 85 90 94 73]
36,Question_x2L7AqbMuTjCwPFy6vNr,2,t5V9e,t5V9e_e1k6cixp,1,1,255,2.8333333333333335,53.529411764705884,275.04587155963304,484,184,4.075396825396825,12,1,2023-09-27 13:39:37,2023-12-30 16:09:43,94 days 02:30:06,[48 48 60 52 47]
37,Question_xqlJkmRaP0otZcX4fK3W,3,g7R2j,g7R2j_e0v1yls8,1,1,352,3.868131868131868,29.545454545454547,491.36551724137934,8504,180,3.2161383285302594,12,1,2023-10-15 13:31:39,2024-01-02 15:27:10,79 days 01:55:31,[75 70 85 46 76]
