student_ID,class,major,score_bonus,tc_bonus,mem_bonus,_error_type_penalty,_test_num_penalty,explore_bonus,enthusiasm_bonus,rank_bonus
071685b292483b04e836,Class13,J23517,1.0,0.9389482995020326,0.7061002772359777,0.9132142857142855,0.9856495991779799,0.001810810810810811,0.34842927139280944,0.3871644662881886
074d7f43de7264306775,Class7,J57489,0.91,0.8577861760661243,0.7042228060884171,0.8212619047619047,0.9439482832690428,0.010382950382950382,0.4022948229367542,0.28851496533148974
077d5c82c9ee5019220f,Class2,J23517,1.0,0.9507919261024985,0.7663935531800543,0.892904761904762,0.9593543203326226,0.012137397385223472,0.37782600185143805,0.3175401875096866
07e3362d20ff4337671b,Class8,J57489,1.0,0.9562999372591421,0.802404053619465,0.8651666666666668,0.9849849173979568,0.052243148867938786,0.08067916724156633,0.22187813932382852
091554ffa26fc9b17c36,Class11,J23517,1.0,0.9394919044818493,0.6966293766344314,0.939,0.983922181085252,0.009911559029206088,0.31842200052445124,0.43407770490224956
09400a9b50b6c96c5510,Class12,J78901,1.0,0.946483747888482,0.7113953257074751,0.8086190476190477,0.9576736611437713,0.02596482031396792,0.4023699388707073,0.4892040500979436
098b2c66cbc1ed736e14,Class3,J78901,1.0,0.9626833087781282,0.7884049885188525,0.8015476190476188,0.9565728883415358,0.008971073569287856,0.5755717925560209,0.7350004178093531
0999173c045ee29a0b44,Class8,J78901,1.0,0.9073879801223985,0.73424001813474,0.8307142857142858,0.9565786262978119,0.014081932017071334,0.4943988861422617,0.6776679653594235
09dfa3f18e48917f0242,Class8,J23517,1.0,0.934036737981936,0.6781688082203838,0.7688809523809523,0.9045697266153112,0.011939097744156057,0.24471889367296906,0.39000309150112483
09e4bfadd7e012c37c7c,Class7,J57489,1.0,0.9454835078083389,0.7422234427073877,0.7787142857142858,0.9544637716359956,0.025161227741321124,0.4109889672405753,0.34175463680139295
0a7f1a73361654329281,Class7,J23517,1.0,0.9174227404825135,0.7230545180452619,0.8592380952380952,0.9606341810251662,0.0011142857142857144,0.4949113226012099,0.5206264068043313
0a8736f6520cea837d94,Class1,J78901,1.0,0.9416641597551749,0.7620262893607839,0.7711904761904761,0.8763222009875495,0.011257239382239381,0.49303931126578254,0.4359961052577783
0b02f701b1179f9f74f9,Class13,J87654,1.0,0.8918101414388867,0.6897361830356334,0.8374285714285715,0.9557116214092428,0.0,0.30470443224049093,0.3331368792119316
0b16d35f1f39a063708a,Class13,J78901,1.0,0.9236421994155557,0.6805142531117816,0.5872142857142858,0.8420356244193447,0.023386098820452367,0.44002696691045334,0.539362566839016
0b28c0a454678b75eefb,Class8,J87654,1.0,0.9334282200292108,0.7018122812605361,0.9520000000000001,0.9874321410275422,0.023653064700953696,0.2980296673390244,0.44766817490758515
0b307ee95b41e222f204,Class15,J78901,1.0,0.934101903159014,0.6720069054021827,0.8467619047619047,0.9485830927183376,0.010466403162055335,0.5718518037047036,0.6009967347118469
0b828e1ae026c57b34dd,Class12,J23517,1.0,0.9133767087299932,0.6758769695926649,0.8780238095238095,0.9760301208602057,0.002233201581027668,0.8164941863272661,0.8464906554416227
0b8bea274b24847526b7,Class2,J23517,0.94,0.9034516724614506,0.7054180559005969,0.9103333333333334,0.9799354175542859,0.0005128205128205128,0.41518661189243217,0.31032752804818436
0bb8692f43a372e8d967,Class7,J78901,1.0,0.9143244476692814,0.7187116963352866,0.8538095238095239,0.9663294246735115,0.026782356741536978,0.45163797593283855,0.5455883432076046
0c57caf5358d30408034,Class4,J23517,1.0,0.9350221262258064,0.8582196890196485,0.7982619047619047,0.9210810347932714,0.0007692307692307692,0.9315069355719268,0.978353121136324
0c670262b3941d307600,Class2,J78901,1.0,0.953879732623087,0.7501651143288073,0.8012380952380951,0.953277024503534,0.0,0.44309792529450165,0.4001613628152932
0c81ca27b7d931b6ff6e,Class15,J40192,1.0,0.9484524749471197,0.7075192727202255,0.7913809523809525,0.9264240552052214,0.002783882783882784,0.30920211793667685,0.2493117718804911
0d260d8fac2289c8ed9e,Class8,J78901,1.0,0.9245292005610679,0.7369014862487957,0.7014999999999998,0.913965590059866,0.0004761904761904762,0.4695834740794349,0.5863134534789164
0d4a3518a188f6888380,Class4,J23517,1.0,0.9115991603332023,0.7387006926666579,0.9783809523809525,0.994941737739557,0.010368771128252552,0.17793037166850317,0.4056541249758252
0dapvs3h4h3h1ahmt2o8,Class9,J23517,0.75,0.6417058766074106,0.5385959409336377,0.6407380952380953,0.9492274663283803,0.08592709204864231,0.5711431214609648,0.4981259847972943
0df40593e76a840fd64b,Class6,J40192,1.0,0.9192289772837404,0.664828219711289,0.7045714285714285,0.8645581486151029,0.027782162691644116,0.36042206514640446,0.4483925702004688
0e062d9fa22dc8e3bca2,Class3,J57489,1.0,0.9631482467629617,0.7211505728369082,0.8922857142857145,0.9826044163501108,0.047568632554143245,0.44730475536945874,0.683700267477675
0e804947f4cdc2721046,Class15,J87654,1.0,0.9410089172332587,0.6988024074849417,0.8241904761904761,0.9564505183305246,0.005509919493962048,0.5468924465997137,0.5918254436690491
0eb6eec8b4bee8ab6a44,Class14,J87654,1.0,0.9366919657906589,0.6780260940295239,0.8625476190476189,0.9493024105980828,0.01210425774941904,0.495084673407338,0.6577752306596465
0ef8b2c9e039eaace596,Class13,J23517,1.0,0.9185877615259226,0.6868870841205588,0.813642857142857,0.9333751569149946,0.010442804341108936,0.6872642149898992,0.886117001840043
0f160cd19890b97092b9,Class3,J40192,1.0,0.9509405032847909,0.7595702728232178,0.8601190476190476,0.9653916994204482,0.0009914529914529916,0.4917199472292083,0.6808175905706222
0f8bd9e33125347965a1,Class3,J40192,1.0,0.9425123353673723,0.6856044255916962,0.8480238095238096,0.9500498858982295,0.0,0.34816828632429675,0.5412036246581281
0fc996fff93c00ca5ced,Class4,J87654,1.0,0.9623089989574046,0.8114020034106258,0.6736190476190477,0.8425500802548439,0.014412318675476567,0.31783006442619177,0.5068949864823109
0gfiioqi5g8djhh1wzol,Class3,J57489,0.68,0.5928005404751155,0.49322442645797365,0.6461904761904762,0.9131140182981611,0.06363356706712646,0.3446178791390471,0.3315084398238837
0i1e50rz4mkhee97xvpo,Class14,J40192,0.62,0.494543118009162,0.3810077772231885,0.6746190476190477,0.9489699542452574,0.03421622899391317,0.5113319976450742,0.3636232716278597
0lgtv09uoh3ova8sjbze,Class8,J40192,0.57,0.4509097620656018,0.40502858627640426,0.6454047619047618,0.9274328676330961,0.04711234406114384,0.44430046928918115,0.34438792683552444
0m2kzubx9r60wyrsjj7j,Class13,J78901,0.65,0.46160401617929486,0.37447492140932603,0.6441666666666667,0.9402693725067315,0.044056708200117055,0.47780087188325027,0.34883002832607934
0m8o7nuv982vnv3328qw,Class12,J87654,0.75,0.6703762095910645,0.5356957856786927,0.7338571428571429,0.9747002381107006,0.045088098088488786,0.5448475007753478,0.47985898240704566
0maggb1hf886m5u6p2vr,Class1,J87654,0.75,0.5945742821637104,0.47510903324328085,0.6262857142857142,0.9628286358113539,0.058746228021793696,0.5985971828051131,0.4403785643303329
0qamadarf6xhm9pm2jta,Class14,J40192,0.64,0.5048423221316913,0.3767406566916828,0.6291666666666665,0.9181651218889089,0.043719675604768256,0.4797057841997114,0.42333319764901156
0sgnvj4zfg3xjjb9fl6h,Class5,J40192,0.66,0.538452248536795,0.46287828441079193,0.6584761904761903,0.9297362852986112,0.03629150105323612,0.4891160917558585,0.4072755858530202
0txd5enpfmbrth46w74b,Class8,J40192,0.53,0.42574145798103735,0.32368733927490523,0.668404761904762,0.9327801018550212,0.030739572806269853,0.4994190627267826,0.3534619027191158
0z4mockl76xn8mhdaehw,Class14,J87654,0.6,0.4666641166426951,0.36499447553874087,0.6296190476190476,0.8989873185796015,0.04290304907785874,0.500420014162366,0.3735788510591009
1096bd470d3ddff1ec1c,Class8,J87654,1.0,0.9528056368791933,0.7286028940392008,0.8658809523809525,0.9614390856298405,0.002727272727272727,0.3173033690252116,0.5137619930002252
10de703c06bf9d873d68,Class1,J23517,1.0,0.9179088467391516,0.8266748052063346,0.8842857142857143,0.9587226044736898,0.042621592056787616,0.5921016580412729,0.569075943423927
10qi28ikwz4c4v22b06i,Class12,J78901,0.7,0.6348476685179519,0.4856027869225967,0.6268095238095238,0.90257190086148,0.06315175395144015,0.4802213112327857,0.4744612153336355
10xnkvdetxarrkdhx4i9,Class9,J57489,0.72,0.6068481938611886,0.4876132898729988,0.6592857142857143,0.9419784970355467,0.05582562168195444,0.5700209439532308,0.424362844768392
117ee98c7f916c88ddbb,Class10,J40192,1.0,0.9070135593485807,0.6965919610467318,0.7269047619047619,0.9298699068724371,0.0,0.4932327417140446,0.6009614357853349
119b36a5797d5ce69625,Class10,J87654,1.0,0.9037796073475397,0.7504762511366831,0.7913095238095237,0.9462601935830491,0.01475582052356246,0.6407003593432674,0.7861608733525225
11dae4659d30031a10dd,Class4,J87654,1.0,0.9593278921635614,0.7545800894484458,0.8383095238095238,0.9551466468643831,0.03605450863418956,0.2910579227572134,0.4827313608029153
1202c731c612353ceef0,Class3,J23517,1.0,0.95198763790921,0.7782256489915917,0.6277857142857144,0.8712521781693922,0.015764835164835164,0.33586933180018796,0.3910912725308265
1224ceafb61456a033d0,Class8,J78901,1.0,0.9153629014685373,0.705040380502087,0.7802619047619048,0.9390556788370819,0.014959959395443265,0.1996326531194456,0.3257274282096394
12s3yomv0kltozc1qxc4,Class14,J40192,0.72,0.5662354966875683,0.4264175027341763,0.6573809523809524,0.9613415832191362,0.06448168981111278,0.5430566809767803,0.4566485011530176
1329b6cf41debecda787,Class2,J78901,1.0,0.9639962855617626,0.7886865477631123,0.9050714285714285,0.9734321380264784,0.016376802694339367,0.6218156018566785,0.7689132496749208
132c90d4a027a4477ad0,Class11,J57489,1.0,0.9411585439407705,0.6819207613487259,0.8568095238095239,0.9657600367449625,0.00044444444444444447,0.22898834083707725,0.30573662424866666
1367d35cf39783effa7a,Class6,J40192,0.24,0.2197015080242332,0.1653906148731636,0.18533333333333332,0.2187491463509523,0.0005128205128205128,0.12211825817766028,0.09896057678226412
139429592a9c23c08b71,Class11,J87654,1.0,0.9420460474914456,0.7011354830360661,0.8769761904761906,0.9698126350671974,0.008427379072540361,0.16314661171355044,0.27525273421331725
1397545fbe9882e5cd42,Class3,J23517,1.0,0.9665886201460129,0.750031247887128,0.7698571428571427,0.9590742349229338,0.0665047230300604,0.3578405240359177,0.49929587457797153
13de1d3a55477a0c0329,Class5,J78901,1.0,0.9491563076449238,0.7635883390103472,0.8838095238095238,0.9467761263465833,0.004704347826086957,0.5664482005455922,0.6150102121246015
13f8b8305f6c25c21921,Class15,J57489,1.0,0.9231831529851228,0.675041443687297,0.6544761904761905,0.8089359911961189,0.024371828291196933,0.7764457803679734,0.8761178419355139
13nq2h723zixyhir01lf,Class10,J57489,0.73,0.6227360735054118,0.4832043271538071,0.6670238095238097,0.9620489635683717,0.0593327449387092,0.4941336276080522,0.4147370337249258
148o63s7q5aitfxmmtrg,Class11,J78901,0.85,0.8086119720291128,0.6092480512016336,0.6918571428571428,0.9757789397573795,0.09916350675919597,0.5636079286554851,0.6215713129839675
151cd83784ab9007e8d8,Class6,J78901,1.0,0.9412356592137879,0.8060380788595377,0.7271904761904763,0.8885759160959362,0.04362345118166253,0.25499988661110745,0.32103093704104246
152a0c17daaaa4e65e14,Class2,J40192,1.0,0.9311929047837334,0.7673067761713038,0.8176190476190476,0.9531262415908743,0.02092156492156492,0.45405962324036403,0.4473155400869858
1552f58e2818ce7fa863,Class15,J57489,1.0,0.9338398824821222,0.6542397441976658,0.7101428571428571,0.9291559719676747,0.0070053294270561815,0.32908819550255436,0.25649990925488686
15ab118362ecbbd03b52,Class2,J57489,1.0,0.9555684047553558,0.7422025951087845,0.8573809523809522,0.9732380459149803,0.00790909090909091,0.3528449471325265,0.22936269715325294
1629f353a742f6a73251,Class3,J57489,1.0,0.9491710808576219,0.7506836521353908,0.8478095238095237,0.9695644164518984,0.018821695879677896,0.4072528575879935,0.5777145419188975
166cb02ac436c9d3662f,Class3,J87654,0.97,0.9308522613576276,0.7617138584850509,0.8194761904761905,0.8642387610735451,0.0017628205128205126,0.2868217823365782,0.4057839737954259
16c505069c1e5c2bece5,Class7,J57489,1.0,0.922609601097121,0.5400878050185073,0.951,0.9913746336664531,0.0,0.3969185024826005,0.41285189543561507
16d68f70cf5e52d0b34a,Class12,J23517,1.0,0.9179323717113891,0.6865824292881715,0.7411666666666666,0.9300970544143066,0.032431468991110116,0.38585288201044127,0.4200523274660904
170a695a2717bcd9b74b,Class3,J57489,1.0,0.9404091553981604,0.7112351644206298,0.7006428571428571,0.8999295339268538,0.002866452991452991,0.3300557842950539,0.4296160654633281
17656005bd4086137ab7,Class15,J87654,1.0,0.9345993523179282,0.7024958919939626,0.847595238095238,0.9696788245297177,0.0015384615384615385,0.4271553199698516,0.3713847676002857
17dda5f588bed077c742,Class7,J87654,1.0,0.9597001461507858,0.8415518742603635,0.7801190476190476,0.9601897280595592,0.11215675385532567,0.6745896082185991,0.9122159124972166
17e429460d5fda251953,Class5,J23517,1.0,0.9467088675165646,0.8284857648630193,0.648452380952381,0.8551549818570494,0.03201725921137686,0.4669133767973163,0.5612304315274772
17f2d0e73044110cdea5,Class14,J87654,1.0,0.9107567620435989,0.6613770919765044,0.8384285714285714,0.9649225849836754,0.026333008161198906,0.5078065947491421,0.6738934917524624
18654732ca312afc173f,Class2,J87654,1.0,0.9433509660571446,0.789974506850024,0.7926190476190476,0.9191022854846456,0.01566225441225441,0.9051698119832668,0.9699340095555461
1883af270e36a7580332,Class8,J78901,1.0,0.9023230480220483,0.7157121625595633,0.8539761904761906,0.974725605880621,0.034332886011366484,0.5035857770612607,0.6790455426293589
18cdd44af62c6935e7a0,Class1,J78901,1.0,0.954311369643426,0.8317238826806181,0.6898809523809523,0.9210308578753835,0.05610581926971433,0.8176156506465495,0.8365099282109698
1974349ec27d7d67bf08,Class15,J23517,1.0,0.9134518716708021,0.7088107944866683,0.7024285714285715,0.9221716527831907,0.028881632436327163,0.6604551148049932,0.7531397369228574
19793e7e55b68c8dd776,Class5,J87654,0.94,0.8931513886035048,0.724791023958954,0.8351666666666666,0.9619084428135116,0.0021428571428571425,0.4058664280922145,0.3900337455844115
19buea1jycypffshcw38,Class14,J57489,0.69,0.5609444507713554,0.4536095589888625,0.6162619047619047,0.9034435026792987,0.054130465491590805,0.5110811679504487,0.42995192941848054
19fb3075dd2798538c9d,Class3,J87654,1.0,0.9518316807331736,0.8049033519948853,0.9144285714285713,0.9849322777311491,0.001276595744680851,0.6395475181407175,0.8325564493546719
19rc4zj7sw4ms0996992,Class5,J87654,0.74,0.6120236463930856,0.5622638555237633,0.6202142857142856,0.9084641859717614,0.06409154140200037,0.45470251515863813,0.4056185580480949
1afepx549ssnar1m9acp,Class6,J23517,0.67,0.5276671720213858,0.4350788731445995,0.5676190476190477,0.9009300006621254,0.04530675798192592,0.5034017027847555,0.37387900433635224
1b0baf552d2cd47ee10b,Class3,J40192,1.0,0.9125251330229408,0.8327754584743405,0.9516666666666667,0.9906442376768713,0.0,0.8034567829722401,0.912629739045269
1b25734414fcc7466153,Class1,J57489,1.0,0.9508233502686495,0.8245752253369929,0.681,0.8788205696559968,0.015754578954215944,0.7909786815210899,0.8159905207842422
1b36a3223f9dd94a211f,Class8,J87654,1.0,0.9140842783217447,0.7807741773755913,0.7934047619047618,0.9418753518281159,0.010933673469387754,0.5121307537062733,0.6685901770216353
1bd9bb053a3ac1bba507,Class12,J78901,1.0,0.9447914156637798,0.7003857286219839,0.9413333333333334,0.9970228687843293,0.060499817449342956,0.2564556025565423,0.34826421353979475
1c2aef3af32f6323a31d,Class9,J87654,1.0,0.9527131263578161,0.7877841076892093,0.9394285714285714,0.9723631994647337,0.023878912326334545,0.7679061631865531,0.7222654489826489
1ca19e51244cdd3f09ff,Class14,J87654,1.0,0.9135607356436815,0.6976183504381284,0.8911666666666668,0.9780783968502855,0.0,0.6615699091633424,0.7325761496659721
1cfe33c5b178a0c2367f,Class10,J78901,1.0,0.9268728345310479,0.7514768986676844,0.8698333333333332,0.9618964399450707,0.0004,0.20953513070849955,0.24898304699784035
1d50eac067378042684b,Class13,J23517,1.0,0.9388440929611582,0.7019841129477032,0.7141428571428571,0.9169384559797153,0.04836573233529755,0.4494313094735668,0.5224035927840807
1d7229e0f5f825007870,Class15,J40192,1.0,0.9448888725155736,0.6797032131931278,0.8805,0.970551363766971,0.0015773809523809523,0.5674264111464017,0.5841346076712612
1e25b47eaef62694a236,Class1,J78901,1.0,0.9849639823862253,0.7776566871339202,0.9265000000000002,0.9809861366194756,0.016765244804570856,0.07040440384343293,0.18685812924275513
1eekhswi2ckx4uw0j1c9,Class14,J40192,0.77,0.6439726985116637,0.44908770770430556,0.6555714285714284,0.960791270576949,0.04699263622658105,0.5316363921809839,0.4546790018016233
1f4oscu6io8xlog2157e,Class11,J87654,0.68,0.5844609073779736,0.44256109125282406,0.6403571428571427,0.8910085734963399,0.04518250737229752,0.4696703587899937,0.43898533894751085
1f56b6bda24efafcf3a4,Class7,J57489,1.0,0.9216135247967692,0.7397811893041228,0.7542380952380954,0.930459532529968,0.02950414002880172,0.5057691365099355,0.5439160403717501
1f67cb2e7affbb00b6c8,Class12,J40192,1.0,0.9319102934166937,0.6904887298038962,0.6082142857142858,0.852690718577443,0.010333605097794709,0.6125653899329696,0.680913187819562
1fa4f2361b8a03040292,Class5,J87654,1.0,0.9379475183768475,0.820697857228266,0.7569285714285714,0.9432629027268257,0.024952718131864428,0.5522679723647561,0.6687044632093065
1fc5b87acdfc2a8b580c,Class8,J78901,1.0,0.9430314506315276,0.6471743881783795,0.8575,0.9705492696625148,0.009855689176688252,0.7408509174135967,0.8391838126930732
1feef8b4129f5bf21e67,Class11,J23517,1.0,0.9128015058615311,0.7343195908334585,0.8672380952380953,0.9696945754734995,0.0255964257964258,0.7318201426134567,0.8306181859214777
1hrtipd0awjpggdje5e2,Class3,J87654,0.61,0.5318839304100023,0.410713646494191,0.604,0.8722990485972489,0.04675115939581857,0.3640308110298099,0.3350839694612285
1hues7esy9erdsses6m0,Class9,J40192,0.6,0.48592392496910775,0.4126801990800227,0.6253095238095238,0.944436523118235,0.06678848598919333,0.5090078373670477,0.33503104144659895
1kvfwfp2hr5hjxjxzjqd,Class3,J40192,0.76,0.6383196838815034,0.5405082724075584,0.6638571428571428,0.9428601266425776,0.059063008392412665,0.4050147835487338,0.47410321686429824
1mp9yiw6rkrr3846047g,Class1,J23517,0.65,0.5615483927663171,0.45010601116793636,0.5965714285714285,0.8939762211981249,0.030707161102924804,0.5257688664077687,0.37420096504656053
1n42senfkcjopw1zh39l,Class8,J78901,0.49,0.32402447841278215,0.2526745261528265,0.6612857142857141,0.9278625332433497,0.024211983683615566,0.467184729320487,0.2660142878894807
1nebcwra7a0fduy8c1fa,Class5,J23517,0.62,0.5468280409370405,0.472895857363227,0.636095238095238,0.9334020292059815,0.04333751245780782,0.47049872851474545,0.39224768716703595
1nyzl7s790ta4c8r1l9g,Class11,J40192,0.66,0.599234657932254,0.4591973977814344,0.655,0.9246401336336407,0.05169000647216349,0.49730721806173195,0.4133511682142402
1otvyki9oso9bg6ob16u,Class5,J23517,0.67,0.5526337803366448,0.4635620816141371,0.6472857142857145,0.9347377105064036,0.03257853414911189,0.43776576669248746,0.37997360674329633
1t6e0wa99fijxi3ssnzk,Class12,J23517,0.77,0.6714474484932729,0.5237633384108982,0.6609999999999999,0.8870176437875483,0.05489124159224898,0.44737711676123804,0.4643262479780498
1vb2vsoy23nr0monflhx,Class13,J40192,0.71,0.5894783512540418,0.4570890892305179,0.6179285714285714,0.9030192780464277,0.04461532056878695,0.46321339041561893,0.4254725491116102
2007f4965d2aa6064a25,Class9,J57489,1.0,0.9531039029625026,0.8076369261473532,0.7607619047619048,0.9434148758818458,0.05959721590385206,0.5275682758896915,0.5260013293494074
204a7d6db340a3c18ca7,Class10,J78901,1.0,0.941853944206849,0.7269128053616783,0.9603333333333333,0.99559988256311,0.0018634423897581792,0.41941624946600714,0.5065795639520243
204fdbe885269686a392,Class6,J57489,1.0,0.9120381826815214,0.6848208129601008,0.8413809523809523,0.9425250013261863,0.009281620553359684,0.3783387043471213,0.5165227297601634
20f97b68982d1b2f5c73,Class4,J78901,1.0,0.9636741085124239,0.7322849232902496,0.8606666666666668,0.9141984682319664,0.003052263802263802,0.4281228481279598,0.6364673591400455
211ed39c57c6e6cdefbf,Class15,J78901,1.0,0.940335622132652,0.7179975134858348,0.8572619047619048,0.9525627948420967,0.013820512820512821,0.4738397030885271,0.43386809892603273
2150588a5903d9a77b79,Class10,J40192,1.0,0.934315766422366,0.7528881043431269,0.7875714285714287,0.9344046537260744,0.0026056763285024153,0.33782189943630975,0.36736789159387073
217c87d59a4372c4f3fc,Class8,J87654,1.0,0.9313858989759756,0.6449534033664109,0.7869285714285713,0.8932169569772196,0.001,0.45187086801345516,0.6515907694394316
219jkfkejubvu4dvuv13,Class14,J57489,0.64,0.5019796728790511,0.350653176672645,0.6101666666666667,0.9268596188620293,0.0554124255750483,0.5355201676010356,0.4043924745851225
21e23771e52cb5291b19,Class10,J87654,1.0,0.9451113028023832,0.687024971602066,0.6941428571428573,0.8659927022840279,0.015926567711464733,0.33812444583140255,0.34608635545776073
21fc5674d24be8e9da89,Class12,J40192,1.0,0.9615793113103639,0.6762385813761091,0.9649285714285714,0.995846661593161,0.0,0.37485543875060096,0.37778079165834444
222d5ee50487a2b8601b,Class2,J78901,1.0,0.9738128509373576,0.7823386377929701,0.8256904761904762,0.9712014703830337,0.030107167251040644,0.40212691934446787,0.35818122218814336
22ae866c664a147f9971,Class1,J78901,1.0,0.9345366565749021,0.8266880000185632,0.869904761904762,0.9736580910527216,0.0,0.8468855356318145,0.867639378757015
22fey6dqzcrm0jbtfnmm,Class7,J78901,0.81,0.7142657370761017,0.5473499275757334,0.6217857142857143,0.9463457414698841,0.08347769585625786,0.5001703508541485,0.5176828951129255
22wb5ostye8edvfar59p,Class8,J23517,0.6,0.48821670673015044,0.42635734825901167,0.6282142857142857,0.9239744139820464,0.0444696271777729,0.5025308594903848,0.38120044973332945
23dd64a1d2e4965198bf,Class3,J40192,1.0,0.8500011717560091,0.6746201249036302,0.9208809523809524,0.9703008282132337,0.006235223402123822,0.282806073286221,0.4254157036018288
23f1f5d3d90e2890a423,Class11,J40192,1.0,0.9359999492899824,0.6916879428079261,0.7167619047619047,0.9063082121360259,0.018412819539900947,0.35575517751752933,0.45802314746860034
24524df0ca55659c384e,Class8,J40192,1.0,0.9552906507387214,0.7160051793522197,0.825595238095238,0.9555942408823695,0.038136406890211236,0.6274042373722954,0.8261228312145503
24ca7714d40e2fe53821,Class7,J87654,0.93,0.8755284703762614,0.6569532046873491,0.8290238095238096,0.9138998922591917,0.002178846153846154,0.42820964404518724,0.31115446889955917
