student_ID,sex,age,major,class,st_score,st_pfm_tc,st_pfm_mem,st_errs,st_testNum,st_exploreNum,st_time_f,st_time_mean,st_time_l,st_time_best,st_rank
0258f681a9e1756dfc76,female,22,J78901,Class6,1.0,0.9485676026954706,0.6925315059695817,1.92,10.3,0.91,0.3889716947734161,0.40692499984747504,0.4426211055555613,0.42805371593638625,0.2870403211427051
03754dce5ec7731fb3e2,female,20,J23517,Class5,1.0,0.9648253666637302,0.9053448858334587,1.23,2.34,3.46,0.03283414206979352,0.17127505290848022,0.3442279157608131,0.03350064816020431,0.009885193372087537
037a76bc8e6bf5fe1fc0,male,18,J78901,Class11,1.0,0.9575946868865567,0.6761373166093684,0.07,0.11,0.0,0.9052702258997622,0.9052705798158022,0.905270934927803,0.905270934927803,0.6962093855726527
03aa0b20dd4af1888eef,male,22,J23517,Class1,1.0,0.9720505344623426,0.7416225778038552,1.66,4.26,0.86,0.48467094293676843,0.5077093098678872,0.5291319167119058,0.5104830369969314,0.5448763178879158
03b463f52c0fff35433b,female,21,J57489,Class10,1.0,0.9149862345222468,0.7348798168811429,0.56,0.85,0.06,0.7377273362437653,0.7406098784584983,0.7445951766149456,0.7445951333971643,0.6559074528182872
03e0c9bff3a9557480d9,male,24,J23517,Class5,0.9042553191489362,0.7891186186402397,0.5882576981966136,0.8085106382978723,2.0851063829787235,0.0425531914893617,0.7397458498350443,0.7614827083483805,0.7856013416532306,0.7694732904635541,0.7196394409377801
04f2689b4ea16d8d7d9a,male,23,J78901,Class6,0.83,0.6808468968070871,0.489270120090681,2.36,13.28,0.69,0.4913878959538455,0.5047800983567311,0.5314702488801614,0.5157029050082792,0.5182469010084784
0557b1363a5092b5811f,female,20,J40192,Class11,1.0,0.9180300051452006,0.7055854794590626,2.42,10.57,1.57,0.34136186937664365,0.34455746367249984,0.3516187679861336,0.34729680429932697,0.25167068672948384
0559e9cf806dab4cc20d,male,22,J78901,Class9,1.0,0.9118897804024282,0.754174340283282,2.16,7.29,0.05,0.22947908479505053,0.25116116224530305,0.2784100922913979,0.27551153821213764,0.25423047597565723
056ab41140f68c15db14,male,20,J57489,Class14,1.0,0.9067431064750124,0.6829009046934993,1.42,6.02,0.27,0.48782271985632664,0.4912634942904704,0.49735941569003983,0.49484918243731896,0.4284954770496149
058c03d945c4ae0978a0,female,18,J87654,Class2,1.0,0.9484990855264716,0.7053983237764604,0.69,1.43,0.06,0.6123099923363914,0.6200339112727858,0.6246692580320166,0.624658704136551,0.6522387320775509
05e1c3ce1728da7e37e0,female,20,J87654,Class6,0.9122807017543859,0.8630771533803598,0.701571458239558,0.8771929824561403,3.9298245614035086,0.2982456140350877,0.9308499038095206,0.9343567864688653,0.9374648263659595,0.9310861839844982,0.8325893299259459
05e6d9723ab3cde0841d,male,24,J57489,Class6,1.0,0.9396724571651857,0.728113243451419,2.53,14.51,0.15,0.23802168983109187,0.2443748691752776,0.25693409566456926,0.25333498228300255,0.12051260052519558
061db2c91f94c612f2d4,male,22,J57489,Class4,1.0,0.9219028259688291,0.762011703511246,0.39,0.81,0.0,0.402535033695093,0.4026392513342524,0.40288020430294935,0.40288020430294935,0.19949376627687826
06309f4c8785254f4c13,female,24,J78901,Class14,1.0,0.9377367094302916,0.7130191073547765,0.41,0.75,0.0,0.9182222653149564,0.9182268512775963,0.9182331270760722,0.9182331270760722,0.7108570264020417
06aff3e28c5db152f506,male,18,J40192,Class2,1.0,0.9591485510949848,0.8547460348528639,1.18,1.45,1.14,0.13657413417408837,0.29039639142432777,0.4627072401013912,0.14489013919135618,0.057172047961617664
071685b292483b04e836,female,19,J23517,Class13,1.0,0.9389482995020326,0.7061002772359777,0.46,0.85,0.09,0.6390831832977526,0.6515707286071905,0.6566423475608684,0.656641014642212,0.6128355337118113
074d7f43de7264306775,male,21,J57489,Class7,0.91,0.8577861760661243,0.7042228060884171,0.97,3.38,0.23,0.5845484107367831,0.5977051770632459,0.6159529561565261,0.6002327803826867,0.7114850346685101
077d5c82c9ee5019220f,female,20,J23517,Class2,1.0,0.9507919261024985,0.7663935531800543,0.62,1.98,0.36,0.6165406701047282,0.6221739981485621,0.6424612646645674,0.6171312787668403,0.6824598124903133
07e3362d20ff4337671b,female,21,J57489,Class8,1.0,0.9562999372591421,0.802404053619465,0.71,0.9,0.95,0.8998086019214118,0.9193208327584333,0.9347815415590142,0.9000081232714519,0.7781218606761713
091554ffa26fc9b17c36,female,21,J23517,Class11,1.0,0.9394919044818493,0.6966293766344314,0.34,0.88,0.16,0.6695324051279282,0.6815779994755488,0.6964730442368253,0.6879134277830804,0.5659222950977507
09400a9b50b6c96c5510,female,19,J78901,Class12,1.0,0.946483747888482,0.7113953257074751,1.08,2.37,0.99,0.5958614155052443,0.5976300611292927,0.5992710573418395,0.5980529025447742,0.5107959499020563
098b2c66cbc1ed736e14,female,23,J78901,Class3,1.0,0.9626833087781282,0.7884049885188525,1.18,2.43,0.27,0.4140273808249138,0.4244282074439791,0.4381901546413554,0.4264816552582721,0.2649995821906468
0999173c045ee29a0b44,female,22,J78901,Class8,1.0,0.9073879801223985,0.73424001813474,0.95,2.26,0.3,0.5047071236086486,0.5056011138577382,0.5079881195384435,0.5059350801838716,0.3223320346405765
09dfa3f18e48917f0242,male,20,J23517,Class8,1.0,0.9340367379819358,0.6781688082203838,1.17,5.3,0.34,0.7253076499580194,0.7552811063270309,0.8474718269742368,0.7660367978422206,0.6099969084988751
09e4bfadd7e012c37c7c,female,20,J57489,Class7,1.0,0.9454835078083387,0.7422234427073877,1.28,2.12,0.63,0.581110320480718,0.5890110327594247,0.5974720373908023,0.5915128654849374,0.6582453631986073
0a7f1a73361654329281,male,20,J23517,Class7,1.0,0.9174227404825135,0.7230545180452619,0.82,2.03,0.03,0.5010224275074361,0.5050886773987899,0.5087725812267708,0.5087725565919111,0.4793735931956688
0a8736f6520cea837d94,male,24,J78901,Class1,1.0,0.9416641597551749,0.7620262893607839,1.23,6.88,0.15,0.46396779574016955,0.5069606887342174,0.5667623110426312,0.5667608806340193,0.5640038947422216
0b02f701b1179f9f74f9,male,22,J87654,Class13,1.0,0.8918101414388867,0.6897361830356334,0.9,2.65,0.0,0.6920911801404318,0.6952955677595091,0.700468500593434,0.700468500593434,0.6668631207880685
0b16d35f1f39a063708a,female,22,J78901,Class13,1.0,0.9236421994155557,0.6805142531117816,2.36,8.76,0.74,0.5566433879944639,0.5599730330895468,0.5652401073573292,0.5619095481498831,0.46063743316098404
0b28c0a454678b75eefb,female,21,J87654,Class8,1.0,0.9334282200292108,0.7018122812605361,0.25,0.7,0.48,0.7019582809227407,0.7019703326609753,0.7019848561393518,0.70196628750955,0.5523318250924149
0b307ee95b41e222f204,female,20,J78901,Class15,1.0,0.934101903159014,0.6720069054021827,0.86,2.97,0.41,0.42187516228775446,0.4281481962952964,0.4481025256465522,0.44692003525281015,0.39900326528815305
0b828e1ae026c57b34dd,male,19,J23517,Class12,1.0,0.9133767087299932,0.6758769695926649,0.73,1.35,0.07,0.1680727287057145,0.1835058136727341,0.2055299010749917,0.16971078744236057,0.15350934455837711
0b8bea274b24847526b7,female,19,J23517,Class2,0.94,0.9034516724614506,0.7054180559005969,0.48,1.15,0.02,0.5802732132328071,0.5848133881075679,0.5878454949831252,0.5802988977631686,0.6896724719518157
0bb8692f43a372e8d967,male,24,J78901,Class7,1.0,0.9143244476692814,0.7187116963352866,0.82,1.64,0.49,0.49072920909958095,0.5483620240671616,0.6237986287185517,0.513714961292371,0.4544116567923953
0c57caf5358d30408034,male,20,J23517,Class4,1.0,0.9350221262258064,0.8582196890196485,1.14,3.77,0.02,0.06840340792460728,0.06849306442807328,0.06875484792778652,0.06875482452099158,0.021646878863675847
0c670262b3941d307600,male,22,J78901,Class2,1.0,0.9538797326230869,0.7501651143288073,1.14,2.7,0.0,0.5343050065409025,0.5569020747054984,0.5867367894715513,0.5867367894715513,0.599838637184707
0c81ca27b7d931b6ff6e,female,21,J40192,Class15,1.0,0.9484524749471196,0.7075192727202255,1.11,4.12,0.06,0.6813053154828944,0.6907978820633229,0.70887559578527,0.708875225561342,0.7506882281195091
0d260d8fac2289c8ed9e,male,24,J78901,Class8,1.0,0.9245292005610679,0.7369014862487957,1.75,4.86,0.03,0.48717385934389557,0.5304165259205652,0.5736957521130338,0.5734232971147147,0.4136865465210836
0d4a3518a188f6888380,female,18,J23517,Class4,1.0,0.9115991603332023,0.7387006926666579,0.12,0.25,0.16,0.8220668011183954,0.8220696283314968,0.8220751753493503,0.8220749352121927,0.5943458750241747
0dapvs3h4h3h1ahmt2o8,female,20,J23517,Class9,0.7731958762886598,0.6615524501107326,0.5552535473542657,1.8865979381443299,1.3298969072164948,1.7628865979381443,0.18098587522144274,0.41119265828766527,0.6426093575719628,0.2951015022516054,0.4864680569100059
0df40593e76a840fd64b,female,20,J40192,Class6,1.0,0.9192289772837404,0.664828219711289,1.62,8.8,0.77,0.6210852667976023,0.6395779348535955,0.6626413046755427,0.6595010616760232,0.5516074297995313
0e062d9fa22dc8e3bca2,female,23,J57489,Class3,1.0,0.9631482467629617,0.7211505728369082,0.63,1.03,1.46,0.5251907381009632,0.5526952446305412,0.5684228614559804,0.5256456998865056,0.3162997325223252
0e804947f4cdc2721046,female,23,J87654,Class15,1.0,0.9410089172332586,0.6988024074849417,1.03,2.53,0.2,0.44961501519193203,0.45310755340028663,0.47518776987592476,0.45114254042731966,0.4081745563309508
0eb6eec8b4bee8ab6a44,male,18,J87654,Class14,1.0,0.9366919657906589,0.6780260940295239,0.77,2.39,0.29,0.5020980850022314,0.504915326592662,0.5064528757591467,0.5064306257364963,0.3422247693403536
0ef8b2c9e039eaace596,male,21,J23517,Class13,1.0,0.9185877615259226,0.6868870841205588,1.06,3.72,0.31,0.2680903757192717,0.3127357850101009,0.38644231592915973,0.2801454471073509,0.1138829981599569
0f160cd19890b97092b9,female,21,J40192,Class3,1.0,0.9509405032847909,0.7595702728232178,0.82,1.89,0.03,0.5072857047195197,0.5082800527707917,0.5102160528387842,0.5087893164288847,0.319182409429378
0f8bd9e33125347965a1,female,21,J40192,Class3,1.0,0.9425123353673722,0.6856044255916962,0.84,3.04,0.0,0.6516943089758143,0.6518317136757034,0.6522549514936117,0.6522549514936117,0.4587963753418719
0fc996fff93c00ca5ced,male,21,J87654,Class4,1.0,0.9623089989574046,0.8114020034106258,1.75,9.57,0.15,0.6708183675148927,0.6821699355738083,0.6951143914793265,0.6901539205500812,0.49310501351768893
0gfiioqi5g8djhh1wzol,female,23,J57489,Class3,0.723404255319149,0.6306388728458676,0.5247068366574188,1.7872340425531914,1.6063829787234043,1.5106382978723405,0.4694166853736324,0.6333852349584604,0.7907306491024905,0.5983552957222432,0.6473314469958684
0i1e50rz4mkhee97xvpo,female,21,J40192,Class14,0.6262626262626263,0.49953850303955755,0.3848563406294834,1.7575757575757576,2.202020202020202,0.7676767676767676,0.24970173436350576,0.48350303268174327,0.7216719368418296,0.4059593743672069,0.6327037660324651
0lgtv09uoh3ova8sjbze,female,20,J40192,Class8,0.5876288659793815,0.4648554248098987,0.41755524358392193,1.8969072164948453,2.443298969072165,1.1443298969072164,0.28233232297574506,0.5419582790833183,0.8064566706006306,0.43102166804729497,0.6449609001695624
0m2kzubx9r60wyrsjj7j,male,24,J78901,Class13,0.6632653061224489,0.47102450630540293,0.38211726674421026,1.969387755102041,2.2551020408163267,1.1326530612244898,0.34558655158299445,0.5124480899150508,0.6790093906143762,0.4523370316314565,0.6440509915040005
0m8o7nuv982vnv3328qw,female,20,J87654,Class12,0.75,0.6703762095910645,0.5356957856786927,1.51,1.42,1.26,0.2778189355766419,0.4551524992246524,0.6319867419501729,0.37813020462695696,0.5201410175929544
0maggb1hf886m5u6p2vr,male,21,J87654,Class1,0.75,0.5945742821637104,0.47510903324328085,2.11,2.2,1.29,0.19305255061361531,0.40140281719488696,0.6381443670997714,0.314212073651145,0.5596214356696672
0qamadarf6xhm9pm2jta,male,24,J40192,Class14,0.6736842105263158,0.5314129706649382,0.3965691123070345,1.8736842105263158,1.9473684210526316,0.9052631578947369,0.2694933686303913,0.4950465429476722,0.7062006635688242,0.4131293689365027,0.5543861077378827
0sgnvj4zfg3xjjb9fl6h,male,18,J40192,Class5,0.6875,0.5608877588924948,0.48216487959457494,1.78125,1.9166666666666667,1.1666666666666667,0.30238774662477697,0.49050407108764743,0.6819529255404045,0.3897877602213093,0.5757545980697706
0txd5enpfmbrth46w74b,male,18,J40192,Class8,0.5463917525773195,0.43890871956807975,0.33369828791227346,1.731958762886598,2.020618556701031,0.7731958762886598,0.2497760034965918,0.48513498687960555,0.69156643266186,0.41147266045910913,0.6356062858565819
0z4mockl76xn8mhdaehw,male,18,J87654,Class14,0.6382978723404256,0.4964511879177608,0.3882919952539796,1.872340425531915,2.734042553191489,1.0319148936170213,0.2135889309729099,0.4676382828059935,0.6971353076888888,0.35956459463887513,0.6025756903626588
1096bd470d3ddff1ec1c,male,19,J87654,Class8,1.0,0.9528056368791933,0.7286028940392008,0.73,2.9,0.03,0.6777962604119616,0.6826966309747884,0.687526960509325,0.6830835692676881,0.4862380069997749
10de703c06bf9d873d68,female,19,J23517,Class1,1.0,0.9179088467391516,0.8266748052063346,0.63,2.28,0.91,0.3926503254704194,0.40789834195872693,0.4364365078790366,0.41465601730401347,0.430924056576073
10qi28ikwz4c4v22b06i,male,20,J78901,Class12,0.7526881720430108,0.6826319016322063,0.5221535343253727,1.881720430107527,1.6989247311827957,1.8279569892473118,0.28626819661872444,0.4836329986744239,0.6638066329712653,0.3959936162313454,0.48982665017888644
10xnkvdetxarrkdhx4i9,female,23,J57489,Class9,0.7422680412371134,0.6256166947022563,0.5026941132711328,1.824742268041237,1.5154639175257731,1.4845360824742269,0.22231316984073188,0.41234954231625703,0.6508731770521271,0.35188976093076274,0.5625125311666062
117ee98c7f916c88ddbb,male,19,J40192,Class10,1.0,0.9070135593485807,0.6965919610467318,1.56,4.51,0.0,0.5004401262696817,0.5067672582859555,0.5165539435945514,0.5165539435945514,0.3990385642146652
119b36a5797d5ce69625,male,18,J87654,Class10,1.0,0.9037796073475397,0.7504762511366831,1.15,3.05,0.4,0.3045431357494976,0.3592996406567327,0.4549491493682309,0.3287331107599365,0.2138391266474776
11dae4659d30031a10dd,male,18,J87654,Class4,1.0,0.9593278921635614,0.7545800894484458,0.92,2.82,0.95,0.7070191362998688,0.7089420772427866,0.7097578725624976,0.7089796564726345,0.5172686391970847
1202c731c612353ceef0,female,22,J23517,Class3,1.0,0.95198763790921,0.7782256489915917,2.06,7.04,0.15,0.6416003402711792,0.6641306681998121,0.7060450423844646,0.7060406257444635,0.6089087274691736
1224ceafb61456a033d0,female,23,J78901,Class8,1.0,0.9153629014685373,0.705040380502087,1.24,2.9,0.26,0.7939977331138307,0.8003673468805544,0.8064469131051496,0.8061275159316414,0.6742725717903609
12s3yomv0kltozc1qxc4,female,22,J40192,Class14,0.72,0.5662354966875683,0.42641750273417633,1.92,2.13,1.4,0.21636725857866534,0.45694331902321983,0.7309908348670113,0.3769571647488742,0.5433514988469825
1329b6cf41debecda787,male,20,J78901,Class2,1.0,0.9639962855617625,0.7886865477631124,0.58,1.71,0.56,0.36647555218199407,0.3781843981433216,0.399475468347019,0.3727670219649003,0.2310867503250792
132c90d4a027a4477ad0,male,23,J57489,Class11,1.0,0.9411585439407705,0.6819207613487259,0.76,1.91,0.02,0.7688263664200068,0.7710116591629227,0.7722822428468891,0.772281357720167,0.694263375751333
1367d35cf39783effa7a,female,22,J40192,Class6,1.0,0.9154229501009716,0.689127561971515,1.1666666666666667,5.458333333333333,0.08333333333333333,0.47532843338676295,0.4911739242597488,0.5039399002018036,0.5039395696046434,0.5876642634072328
139429592a9c23c08b71,male,21,J87654,Class11,1.0,0.9420460474914456,0.7011354830360661,0.65,1.44,0.13,0.8349228958863558,0.8368533882864496,0.8447094528895376,0.8444623120737934,0.7247472657866827
1397545fbe9882e5cd42,female,24,J23517,Class3,1.0,0.9665886201460127,0.750031247887128,1.32,2.3,2.33,0.6401711313550403,0.6421594759640823,0.6467824430495404,0.6415201231031912,0.5007041254220285
13de1d3a55477a0c0329,male,21,J78901,Class5,1.0,0.9491563076449238,0.7635883390103472,0.65,2.67,0.12,0.4050576293418458,0.4335517994544078,0.4692324787488678,0.4429377456294764,0.38498978787539856
13f8b8305f6c25c21921,male,18,J57489,Class15,1.0,0.9231831529851228,0.675041443687297,1.96,10.66,0.64,0.21640517874797244,0.2235542196320268,0.2493678321744106,0.2284999836477202,0.12388215806448603
13nq2h723zixyhir01lf,male,19,J57489,Class10,0.73,0.6227360735054118,0.4832043271538071,1.86,2.11,1.46,0.33016326402519114,0.5058663723919478,0.6620643656373082,0.46522806152739177,0.5852629662750741
148o63s7q5aitfxmmtrg,male,23,J78901,Class11,0.85,0.8086119720291128,0.6092480512016336,1.73,1.24,2.43,0.17878676335971974,0.436392071344515,0.7275410596247325,0.28541007315259803,0.3784286870160326
151cd83784ab9007e8d8,male,18,J78901,Class6,1.0,0.9412356592137879,0.8060380788595377,1.6,6.24,1.48,0.7222314901644414,0.7450001133888925,0.7837710447801497,0.7262945506926718,0.6789690629589576
152a0c17daaaa4e65e14,female,22,J40192,Class2,1.0,0.9311929047837334,0.7673067761713038,1.04,2.76,0.54,0.5354934641689368,0.545940376759636,0.5515232035043912,0.5483876638425798,0.5526844599130141
1552f58e2818ce7fa863,female,20,J57489,Class15,1.0,0.9338398824821222,0.654239744197666,1.6,3.78,0.23,0.6495186589390065,0.6709118044974456,0.6992385412394916,0.6989554650441755,0.743500090745113
15ab118362ecbbd03b52,male,18,J57489,Class2,1.0,0.9555684047553558,0.7422025951087845,0.8,1.69,0.26,0.626465422687188,0.6471550528674735,0.6724353018855938,0.659473449590251,0.770637302846747
1629f353a742f6a73251,female,19,J57489,Class3,1.0,0.9491710808576219,0.7506836521353908,0.84,1.68,0.51,0.5919441929354181,0.5927471424120064,0.5941014264233705,0.5940953674658304,0.42228545808110257
166cb02ac436c9d3662f,female,21,J87654,Class3,0.97,0.9308522613576276,0.7617138584850507,0.98,8.02,0.06,0.6977930254152023,0.7131782176634218,0.7376951563298586,0.7308334509565279,0.594216026204574
16c505069c1e5c2bece5,male,20,J57489,Class7,1.0,0.922609601097121,0.5400878050185073,0.28,0.57,0.0,0.5990460456969726,0.6030814975173994,0.6044295595796559,0.6044295595796559,0.5871481045643849
16d68f70cf5e52d0b34a,male,20,J23517,Class12,1.0,0.9179323717113891,0.6865824292881715,1.43,3.72,0.6,0.6051669252603277,0.6141471179895587,0.6282467025861992,0.6224122473912717,0.5799476725339097
170a695a2717bcd9b74b,female,19,J57489,Class3,1.0,0.9404091553981604,0.7112351644206298,1.65,5.58,0.08,0.649601196730652,0.6699442157049461,0.7010985407189964,0.6937399713251032,0.5703839345366719
17656005bd4086137ab7,female,24,J87654,Class15,1.0,0.9345993523179282,0.7024958919939626,0.83,2.09,0.02,0.570330704946653,0.5728446800301484,0.5740946156504874,0.5740828692274564,0.6286152323997143
17dda5f588bed077c742,female,18,J87654,Class7,1.0,0.9597001461507858,0.8415518742603635,1.19,2.49,2.85,0.05543591273125946,0.32541039178140063,0.6862619774345637,0.055948649660091734,0.08778408750278331
17e429460d5fda251953,male,21,J23517,Class5,1.0,0.9467088675165646,0.8284857648630193,1.99,8.48,0.93,0.5235459368288307,0.5330866232026836,0.5684061793794055,0.5398705421833125,0.4387695684725228
17f2d0e73044110cdea5,female,18,J87654,Class14,1.0,0.9107567620435989,0.6613770919765044,0.93,2.17,0.61,0.48675915313843454,0.4921934052508579,0.5120250478797613,0.499229834033154,0.3261065082475374
18654732ca312afc173f,male,21,J87654,Class2,1.0,0.9433509660571446,0.789974506850024,1.17,4.82,0.46,0.07722855357148871,0.09483018801673325,0.11297905524256975,0.09740225433597552,0.0300659904444541
1883af270e36a7580332,female,21,J78901,Class8,1.0,0.9023230480220483,0.7157121625595633,0.75,1.29,0.99,0.45237548267657374,0.4964142229387393,0.5236447138926805,0.46861084354881066,0.320954457370641
18cdd44af62c6935e7a0,female,19,J78901,Class1,1.0,0.954311369643426,0.8317238826806181,1.71,4.36,1.36,0.1759671761857423,0.18238434935345044,0.19267956475118267,0.1794662686618906,0.16349007178903005
1974349ec27d7d67bf08,female,23,J23517,Class15,1.0,0.9134518716708021,0.7088107944866683,1.67,4.75,0.6,0.3334419546466741,0.339544885195007,0.3473297969452625,0.34731853581321187,0.2468602630771425
19793e7e55b68c8dd776,female,22,J87654,Class5,0.94,0.8931513886035048,0.724791023958954,0.94,2.33,0.03,0.5721644866022519,0.5941335719077855,0.6231778958093703,0.6228542716205786,0.6099662544155885
19buea1jycypffshcw38,female,20,J57489,Class14,0.7340425531914894,0.5967494157142078,0.4825633606264495,1.9361702127659575,2.2127659574468086,1.2553191489361701,0.19277263331124408,0.4562966298399481,0.6992921993989031,0.38124915713566054,0.542604330405872
19fb3075dd2798538c9d,female,22,J87654,Class3,1.0,0.9518316807331736,0.8049033519948853,0.51,0.98,0.06,0.35335229860189665,0.3604524818592826,0.3654096423663781,0.36520071749030786,0.16744355064532812
19rc4zj7sw4ms0996992,male,18,J87654,Class5,0.7872340425531915,0.6510889855245591,0.5981530377912375,1.872340425531915,1.8085106382978724,1.4148936170212767,0.3481961367476621,0.516273920044002,0.6857092290158365,0.4488281640380186,0.568490895693516
1afepx549ssnar1m9acp,male,19,J23517,Class6,0.7127659574468085,0.5613480553418998,0.4628498650474463,2.1914893617021276,2.382978723404255,1.0425531914893618,0.2707684447259409,0.46446627363323884,0.6570598376757605,0.4333534058401654,0.6022563783655828
1b0baf552d2cd47ee10b,female,19,J40192,Class3,1.0,0.9125251330229408,0.8327754584743405,0.24,0.47,0.0,0.19653811453822928,0.19654321702775984,0.19654718593593418,0.19654718593593418,0.08737026095473092
1b25734414fcc7466153,male,18,J57489,Class1,1.0,0.9508233502686495,0.8245752253369929,1.82,6.7,0.44,0.17377679927693435,0.20902131847891017,0.2667440465889384,0.21600760436316105,0.1840094792157581
1b36a3223f9dd94a211f,female,22,J87654,Class8,1.0,0.9140842783217447,0.7807741773755913,1.17,3.67,0.23,0.4716496341217634,0.48786924629372685,0.5172266472663827,0.5128676834296533,0.3314098229783648
1bd9bb053a3ac1bba507,male,23,J78901,Class12,1.0,0.9447914156637798,0.7003857286219839,0.28,0.23,0.84,0.6835403851807917,0.743544397443458,0.7826771237114304,0.6835463561168835,0.6517357864602055
1c2aef3af32f6323a31d,male,19,J87654,Class9,1.0,0.9527131263578161,0.7877841076892093,0.34,1.34,0.66,0.21524701741551522,0.23209383681344695,0.2666165080717679,0.21582733828340797,0.2777345510173511
1ca19e51244cdd3f09ff,female,24,J87654,Class14,1.0,0.9135607356436815,0.6976183504381284,0.63,1.4,0.0,0.32942514465655626,0.33843009083665726,0.3431511196737523,0.3431511196737523,0.26742385033402793
1cfe33c5b178a0c2367f,male,23,J78901,Class10,1.0,0.9268728345310479,0.7514768986676844,0.67,1.92,0.02,0.783791226249788,0.7904648692915006,0.79599400686341,0.7959939658358754,0.7510169530021595
1d50eac067378042684b,male,21,J23517,Class13,1.0,0.938844092961158,0.7019841129477032,1.54,4.42,0.89,0.5351224584829825,0.5505686905264332,0.5612493985014007,0.5611342794799317,0.47759640721591934
1d7229e0f5f825007870,female,24,J40192,Class15,1.0,0.9448888725155736,0.6797032131931278,0.66,1.54,0.08,0.4199288679958727,0.43257358885359837,0.4406300899669736,0.4406298907179078,0.4158653923287388
1e25b47eaef62694a236,male,19,J78901,Class1,1.0,0.9849639823862253,0.7776566871339202,0.37,1.15,0.42,0.9292893920303689,0.9295955961565671,0.931394853752116,0.9293512032945229,0.8131418707572451
1eekhswi2ckx4uw0j1c9,male,22,J40192,Class14,0.77,0.6439726985116637,0.44908770770430556,1.92,2.05,1.2,0.2507227983525132,0.4683636078190162,0.7166772616775109,0.44706999775082273,0.5453209981983766
1f4oscu6io8xlog2157e,female,20,J87654,Class11,0.7391304347826086,0.6352835949760582,0.48104466440524357,1.7282608695652173,1.8478260869565217,1.2065217391304348,0.24746381698359282,0.4894887404456591,0.7206530318000395,0.4154533536427264,0.5228420228831404
1f56b6bda24efafcf3a4,female,22,J57489,Class7,1.0,0.9216135247967691,0.7397811893041228,1.37,3.89,0.7,0.4931993537300468,0.4942308634900644,0.4969967093253335,0.49569871569377955,0.45608395962825
1f67cb2e7affbb00b6c8,male,22,J40192,Class12,1.0,0.9319102934166937,0.6904887298038962,2.18,8.09,0.37,0.37322066944805277,0.3874346100670308,0.4030084643344998,0.39195033383676814,0.319086812180438
1fa4f2361b8a03040292,male,22,J87654,Class5,1.0,0.9379475183768475,0.820697857228266,1.4,3.39,0.82,0.438279849594948,0.4477320276352439,0.4860718432377642,0.44875937695377877,0.3312955367906935
1fc5b87acdfc2a8b580c,female,18,J78901,Class8,1.0,0.9430314506315276,0.6471743881783795,0.77,2.09,0.27,0.25608840934423116,0.2591490825864032,0.26050144197437675,0.260292487345765,0.16081618730692684
1feef8b4129f5bf21e67,male,22,J23517,Class11,1.0,0.9128015058615311,0.7343195908334585,0.77,1.78,0.5,0.25254428087418473,0.26817985738654343,0.286174059980002,0.2533044277526556,0.16938181407852246
